source,recipient,issueDomain,amount,flowType,traceability,largeDonorShare,sourceRecordId,sourceUrl,committeeType,spendingPurpose,supportOppose,disclosureLag
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0134,SUPER_PAC,0.5800,0.8600,500725430,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942024,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
PLANNED PARENTHOOD VOTES,"SHEEHY, TIM",democracy,0.0037,SUPER_PAC,0.5800,0.8600,500700517,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717116,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR STAFF TIME FOR VOTER COMMUNICATIONS AS DISCLOSED ON 10/16 48-HR REPORT,O,0.6133
PLANNED PARENTHOOD VOTES,"TESTER, JON",democracy,0.0037,SUPER_PAC,0.5800,0.8600,500700516,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717115,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR STAFF TIME FOR VOTER COMMUNICATIONS AS DISCLOSED ON 10/16 48-HR REPORT,S,0.6133
PLANNED PARENTHOOD VOTES,"HARRIS, KAMALA",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500700513,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717114,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR STAFF TIME FOR VOTER COMMUNICATIONS AS DISCLOSED ON 10/2 48-HR REPORT,S,0.6133
PLANNED PARENTHOOD VOTES,"TRUMP, DONALD J.",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500700512,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717113,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR STAFF TIME FOR VOTER COMMUNICATIONS AS DISCLOSED ON 10/2 48-HR REPORT,O,0.6133
CASA IN ACTION PAC,"COTTER SMASAL, MISSY",democracy,0.0053,SUPER_PAC,0.5800,0.8600,500011847,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355696,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 10/23,S,0.4550
CASA IN ACTION PAC,"HARRIS, KAMALA",democracy,0.0132,SUPER_PAC,0.5800,0.8600,500011844,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355695,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 9/6,S,0.4550
CASA IN ACTION PAC,"HARRIS, KAMALA",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500011842,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355694,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 9/16,S,0.4550
CASA IN ACTION PAC,"HARRIS, KAMALA",democracy,0.0488,SUPER_PAC,0.5800,0.8600,500011841,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355694,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 8/18,S,0.4550
CASA IN ACTION PAC,"ALSOBROOKS, ANGELA",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500011833,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355692,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 9/16,S,0.4550
UNITY & JUSTICE FUND,"TRUMP, DONALD",democracy,0.0050,SUPER_PAC,0.5800,0.8600,BE11,https://docquery.fec.gov/cgi-bin/fecimg/?202509199790161311,Super PAC (Independent Expenditure-Only),TEXT MESSAGES,O,0.7000
UNITY & JUSTICE FUND,"TRUMP, DONALD",democracy,0.0034,SUPER_PAC,0.5800,0.8600,BE10,https://docquery.fec.gov/cgi-bin/fecimg/?202509199790161310,Super PAC (Independent Expenditure-Only),TEXT MESSAGES,O,0.7000
CASA IN ACTION PAC,"HARRIS, KAMALA",democracy,0.0564,SUPER_PAC,0.5800,0.8600,500011843,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355695,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 7/29,S,0.4633
CASA IN ACTION PAC,"STELSON, JANELLE",democracy,0.0303,SUPER_PAC,0.5800,0.8600,500011838,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355693,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 7/29,S,0.4633
CASA IN ACTION PAC,"VINDMAN, YEVGENY 'EUGENE'",democracy,0.0079,SUPER_PAC,0.5800,0.8600,500011837,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355693,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 9/6,S,0.4633
CASA IN ACTION PAC,"CASEY, ROBERT JR.",democracy,0.0564,SUPER_PAC,0.5800,0.8600,500011834,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355692,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - CANVASSING SERVICE - ESTIMATE REPORTED ON 48H 7/29,S,0.4633
CARE IN ACTION PAC,"HARRIS, KAMALA",technology,0.0247,SUPER_PAC,0.5800,0.8600,500001123,https://docquery.fec.gov/cgi-bin/fecimg/?202501289748034145,Super PAC (Independent Expenditure-Only),PAYMENT FOR REMAINING COST FOR DIGITAL COMMUNICATIONS AS DISCLOSED ON 10/29 24-HR REPORT,S,0.4383
COMMUNITY WATER CENTER ACTION FUND,"GRAY, ADAM",technology,0.0079,SUPER_PAC,0.4800,0.8600,EDTEALC260,https://docquery.fec.gov/cgi-bin/fecimg/?202501179747622229,Independent expenditure filer (not a committee),PHONEBANK SOFTWARE & DATA,S,0.3550
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0131,SUPER_PAC,0.4800,0.8600,SE.213704,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038091,Hybrid PAC (with Non-Contribution Account) - Qualified,TEXTING,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0016,SUPER_PAC,0.4800,0.8600,SE.213703,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038091,Hybrid PAC (with Non-Contribution Account) - Qualified,TEXTING,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0272,SUPER_PAC,0.4800,0.8600,SE.213702,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038090,Hybrid PAC (with Non-Contribution Account) - Qualified,PHONE CALLS,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0024,SUPER_PAC,0.4800,0.8600,SE.213706,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038087,Hybrid PAC (with Non-Contribution Account) - Qualified,DIGITAL ADS,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0032,SUPER_PAC,0.5800,0.8600,500724973,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942030,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
UNIDOSUS ACTION PAC,"HARRIS, KAMALA",democracy,0.0010,SUPER_PAC,0.5800,0.8600,500079270,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084700,Super PAC (Independent Expenditure-Only),FIELD COORDINATOR - PAYMENT TOWARDS ESTIMATE ORIGINALLY REPORTED 10/17/2024,S,0.7000
HEARTLAND RESURGENCE,"OSBORN, DAN",democracy,0.0174,SUPER_PAC,0.5800,0.8600,SE.5071,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748975972,Super PAC (Independent Expenditure-Only),ADVERTISING,O,0.4967
HEARTLAND RESURGENCE,"OSBORN, DAN",democracy,0.0174,SUPER_PAC,0.5800,0.8600,SE.5073,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748975768,Super PAC (Independent Expenditure-Only),ADVERTISING,O,0.4967
UNIDOSUS ACTION PAC,"HARRIS, KAMALA",finance,0.0024,SUPER_PAC,0.5800,0.8600,500079236,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084701,Super PAC (Independent Expenditure-Only),GOTV CANVASS AND PHONE BANKING SUPPORT,S,0.7000
UNIDOSUS ACTION PAC,"HARRIS, KAMALA",democracy,0.0016,SUPER_PAC,0.5800,0.8600,500079237,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084701,Super PAC (Independent Expenditure-Only),GOTV CALLS,S,0.7000
UNIDOSUS ACTION PAC,"HARRIS, KAMALA",democracy,0.0035,SUPER_PAC,0.5800,0.8600,500079235,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084700,Super PAC (Independent Expenditure-Only),FIELD COORDINATOR - PAYMENT TOWARDS ESTIMATE ORIGINALLY REPORTED 10/17/2024,S,0.7000
1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,"HARRIS, KAMALA",democracy,0.0011,SUPER_PAC,0.4800,0.8600,2024140034,https://docquery.fec.gov/cgi-bin/fecimg/?202510069790705787,Independent expenditure filer (not a committee),PRODUCTION OF CAR MAGNETS  - ACTUAL COST (EST. ON 10/05/2024 REPORT),S,0.7000
VOTAR ES PODER PAC,"HARRIS, KAMALA",technology,0.0027,SUPER_PAC,0.5800,0.8600,SE.5017,https://docquery.fec.gov/cgi-bin/fecimg/?202505099760912547,Super PAC (Independent Expenditure-Only),IE - HARRIS - PAID CANVASSING (ACTUAL - REPORTED 10-25),S,0.7000
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND,"HARRIS, KAMALA D.",democracy,0.0384,SUPER_PAC,0.4800,0.8600,SE.147227,https://docquery.fec.gov/cgi-bin/fecimg/?202504169756106938,PAC - Qualified,PRINTING OF LAWN SIGNS AND BUMPER STICKERS,S,0.7000
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND,"HARRIS, KAMALA D.",democracy,0.0384,SUPER_PAC,0.4800,0.8600,SE.147220,https://docquery.fec.gov/cgi-bin/fecimg/?202504169756106938,PAC - Qualified,PRINTING OF LAWN SIGNS AND BUMPER STICKERS,S,0.7000
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND,"HARRIS, KAMALA D.",democracy,0.0384,SUPER_PAC,0.4800,0.8600,SE.147225,https://docquery.fec.gov/cgi-bin/fecimg/?202504169756106620,PAC - Qualified,PRINTING LAWN SIGNS AND BUMPER STICKERS,S,0.7000
"GEORGIA SAFE AND STRONG, INC.","HARRIS, KAMALA",technology,0.0250,SUPER_PAC,0.5800,0.8600,SE.9624,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752410081,Super PAC (Independent Expenditure-Only),MEDIA (CAMPAIGN ADS),S,0.5217
HMP,"GARCIA, MICHAEL",technology,0.0293,SUPER_PAC,0.4800,0.8600,500576192,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752696993,Hybrid PAC (with Non-Contribution Account) - Qualified,DIRECT MAIL (PREVIOUSLY REPORTED),O,0.5217
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0066,SUPER_PAC,0.4800,0.8600,SE.213700,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038089,Hybrid PAC (with Non-Contribution Account) - Qualified,LITERATURE,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0092,SUPER_PAC,0.4800,0.8600,SE.213699,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038088,Hybrid PAC (with Non-Contribution Account) - Qualified,LITERATURE,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0250,SUPER_PAC,0.4800,0.8600,SE.213698,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038088,Hybrid PAC (with Non-Contribution Account) - Qualified,DIGITAL ADS 1843367,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.0500,SUPER_PAC,0.4800,0.8600,SE.213697,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038087,Hybrid PAC (with Non-Contribution Account) - Qualified,DIGITAL ADS 1841890,S,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0165,SUPER_PAC,0.5800,0.8600,E942996A702FD432B870,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388699,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/30/2024. ADVERTISING PRODUCTION AND PLACEMENT,O,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0063,SUPER_PAC,0.5800,0.8600,EA0491AF37B44411AA54,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388699,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/27/2024. ADVERTISING PRODUCTION AND PLACEMENT,O,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0243,SUPER_PAC,0.5800,0.8600,EEFC264220AF34273887,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388698,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 11/1/2024. ADVERTISING PRODUCTION AND PLACEMENT,O,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0099,SUPER_PAC,0.5800,0.8600,E3FFA913CB19946089F9,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388698,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/28/2024. ADVERTISING PRODUCTION AND PLACEMENT,O,0.7000
COLLIN COUNTY DEMOCRATIC PARTY FEDERAL COMMITTEE,"HARRIS, KAMALA",democracy,0.0024,SUPER_PAC,0.4800,0.8600,SE.4345,https://docquery.fec.gov/cgi-bin/fecimg/?202501309748729824,Party - Nonqualified,MERCHANDISE,S,0.5383
CALIFORNIANS FOR CHOICE,"SALAS, RUDY",finance,0.0014,SUPER_PAC,0.5800,0.8600,BE7,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748926835,Super PAC (Independent Expenditure-Only),PHONEBANKING/TEXTING (ACTUAL AMOUNT),S,0.5467
CALIFORNIANS FOR CHOICE,"WHITESIDES, GEORGE",finance,0.0014,SUPER_PAC,0.5800,0.8600,BE6,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748926833,Super PAC (Independent Expenditure-Only),PHONEBANKING/TEXTING (ACTUAL AMOUNT),S,0.5467
CALIFORNIANS FOR CHOICE,"GRAY, ADAM",finance,0.0017,SUPER_PAC,0.5800,0.8600,BE4,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748926833,Super PAC (Independent Expenditure-Only),PHONEBANKING/TEXTING (ACTUAL AMOUNT),S,0.5467
CALIFORNIANS FOR CHOICE,"ROLLINS, WILL",finance,0.0010,SUPER_PAC,0.5800,0.8600,BE5,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748926831,Super PAC (Independent Expenditure-Only),PHONEBANKING/TEXTING (ACTUAL AMOUNT),S,0.5467
HMP,"RILEY, JOSH",democracy,0.0683,SUPER_PAC,0.4800,0.8600,500576191,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752696992,Hybrid PAC (with Non-Contribution Account) - Qualified,DIGITAL ADVERTISING (PREVIOUSLY REPORTED),S,0.5467
HMP,"JUNGE, PAUL",democracy,0.0550,SUPER_PAC,0.4800,0.8600,500576190,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752696992,Hybrid PAC (with Non-Contribution Account) - Qualified,DIGITAL ADVERTISING (PREVIOUSLY REPORTED),O,0.5467
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.2000,SUPER_PAC,0.4800,0.8600,SE.213837,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038084,Hybrid PAC (with Non-Contribution Account) - Qualified,CANVASSING 1818314,S,0.7000
WORKING FAMILIES PARTY PAC,"CASEY, ROBERT P. JR.",democracy,0.1105,SUPER_PAC,0.4800,0.8600,SE.213835,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038083,Hybrid PAC (with Non-Contribution Account) - Qualified,CANVASSING,S,0.7000
WORKING FAMILIES PARTY PAC,"HARRIS, KAMALA",democracy,0.4631,SUPER_PAC,0.4800,0.8600,SE.213834,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038083,Hybrid PAC (with Non-Contribution Account) - Qualified,CANVASSING,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0070,SUPER_PAC,0.5800,0.8600,E8A247D25F5DA453DB6C,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123132,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/2/2024. ADVERTISING-FACEBOOK TRUMP VOTER SURVEY ACTUAL,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0157,SUPER_PAC,0.5800,0.8600,E29BD464552F04EAB981,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123132,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/5/2024. ADVERTISING-FACEBOOK,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0157,SUPER_PAC,0.5800,0.8600,E815B9CE1DE2343B8AED,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123131,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/5/2024. ADVERTISING-FACEBOOK,S,0.7000
UAW EDUCATION FUND,"HARRIS, KAMALA D.",democracy,0.0032,SUPER_PAC,0.5800,0.8600,SE.8667,https://docquery.fec.gov/cgi-bin/fecimg/?202503269754508275,Super PAC (Independent Expenditure-Only),2024 RALLY T SHIRTS,S,0.7000
CASA IN ACTION PAC,"ALSOBROOKS, ANGELA",democracy,0.0110,SUPER_PAC,0.5800,0.8600,500011849,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355700,Super PAC (Independent Expenditure-Only),DEBT PAYMENT  - DOOR LIT - ESTIMATE REPORTED ON 48H 9/16,S,0.5550
CASA IN ACTION PAC,"HARRIS, KAMALA",democracy,0.0276,SUPER_PAC,0.5800,0.8600,500011848,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355699,Super PAC (Independent Expenditure-Only),DEBT PAYMENT  - DOOR LIT - ESTIMATE REPORTED ON 48H 9/16,S,0.5550
CASA IN ACTION PAC,"HARRIS, KAMALA",technology,0.0030,SUPER_PAC,0.5800,0.8600,500011846,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355699,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
CASA IN ACTION PAC,"HARRIS, KAMALA",technology,0.0107,SUPER_PAC,0.5800,0.8600,500011845,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355698,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
CASA IN ACTION PAC,"STELSON, JANELLE",technology,0.0030,SUPER_PAC,0.5800,0.8600,500011840,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355698,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
CASA IN ACTION PAC,"STELSON, JANELLE",technology,0.0061,SUPER_PAC,0.5800,0.8600,500011839,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355697,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
CASA IN ACTION PAC,"CASEY, ROBERT JR.",technology,0.0030,SUPER_PAC,0.5800,0.8600,500011836,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355697,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
CASA IN ACTION PAC,"CASEY, ROBERT JR.",technology,0.0107,SUPER_PAC,0.5800,0.8600,500011835,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752355696,Super PAC (Independent Expenditure-Only),DEBT PAYMENT - DIRECT MAIL - ESTIMATE REPORTED ON 48H 9/26,S,0.5550
FOR OUR FUTURE,"ROSEN, JACKY",democracy,0.0018,SUPER_PAC,0.5800,0.8600,500725429,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942035,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0018,SUPER_PAC,0.5800,0.8600,500725428,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942034,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0022,SUPER_PAC,0.5800,0.8600,500733508,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942034,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",finance,0.0031,SUPER_PAC,0.5800,0.8600,500725436,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942033,Super PAC (Independent Expenditure-Only),PHONEBANKING,S,0.7000
FOR OUR FUTURE,"BALDWIN, TAMMY",finance,0.0030,SUPER_PAC,0.5800,0.8600,500733515,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942032,Super PAC (Independent Expenditure-Only),PHONEBANKING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",finance,0.0030,SUPER_PAC,0.5800,0.8600,500733514,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942031,Super PAC (Independent Expenditure-Only),PHONEBANKING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0047,SUPER_PAC,0.5800,0.8600,500733513,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942029,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0049,SUPER_PAC,0.5800,0.8600,500733452,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942029,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"BALDWIN, TAMMY",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500733512,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942027,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0014,SUPER_PAC,0.5800,0.8600,500725340,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942025,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
FOR OUR FUTURE,"BALDWIN, TAMMY",democracy,0.0022,SUPER_PAC,0.5800,0.8600,500733510,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942024,Super PAC (Independent Expenditure-Only),TEXTING,S,0.7000
WORKING FAMILIES PARTY PAC,"ALTMAN, SUSAN COPIUS",democracy,0.0110,SUPER_PAC,0.4800,0.8600,SE.208477,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038085,Hybrid PAC (with Non-Contribution Account) - Qualified,1846647,S,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0113,SUPER_PAC,0.5800,0.8600,E93806E94814345398BC,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388697,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/18/2024. ADVERTISING ACTUAL,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0053,SUPER_PAC,0.5800,0.8600,E480A4C9C8BBF4D58BEC,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123131,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/17/2024. ADVERTISING-YOUTUBE JACKIE (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0018,SUPER_PAC,0.5800,0.8600,EEB06489ED8EB4029868,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123130,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/5/2024. ADVERTISING-FACEBOOK (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0057,SUPER_PAC,0.5800,0.8600,E2831AF381439498384A,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123130,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-CTV,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0025,SUPER_PAC,0.5800,0.8600,EE62989ED6EA04B4094D,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123129,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/1/2024. ADVERTISING-YOUTUBE VIDEO PRODUCTION -  HARRIS COMP V2,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0100,SUPER_PAC,0.5800,0.8600,EF6D05AC7ED4349CCADD,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123129,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/30/2024. ADVERTISING-CTV SARAH M VIDEO PRODUCTION,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0102,SUPER_PAC,0.5800,0.8600,E995AACE1D0974B9088E,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123128,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-YOUTUBE  (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0113,SUPER_PAC,0.5800,0.8600,EBFD495EBA9A3460FA71,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123127,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/22/2024. ADVERTISING-YOUTUBE (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0034,SUPER_PAC,0.5800,0.8600,EB5A0E8DAF2FF4B6997A,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123127,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/29/2024. ADVERTISING-YOUTUBE (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0025,SUPER_PAC,0.5800,0.8600,E5FB946D941FB4C6B8FB,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123126,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/25/2024. ADVERTISING-TEXTING GARY,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0024,SUPER_PAC,0.5800,0.8600,EE49302C416454248A91,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123126,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-YOUTUBE CLINT (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0025,SUPER_PAC,0.5800,0.8600,EDCE831D51D4743BF9E8,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123125,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/1/2024. ADVERTISING-YOUTUBE VIDEO PRODUCTION - DAMIAN,S,0.7000
